Package Name,Functions,Data Safety Labels
live.weather.vitality.studio.forecast.widget,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info"
lol.onevone,java.io.File.getUsableSpace,Other app performance data
loppipoppi.ginrummy,"android.os.Debug.getMemoryInfo,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Diagnostics,Personal info"
loppipoppi.yatzy,"java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.Debug.getMemoryInfo","Other app performance data,Diagnostics,Personal info"
loseweight.weightloss.workout.fitness,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
love.mellow,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,App activity"
ludo.lush.games.video.calling,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace","App activity,App info and performance,Other app performance data,Diagnostics"
ma.safe.bn,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,Device or other IDs"
ma.safe.bnus,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Diagnostics"
maa.remove_video_background,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info"
maa.video_background_remover,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics"
maa.waves_effect.waves_filter,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info"
mad.royale.tanks,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
mahjong.free.games,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.BatteryManager.getIntProperty,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID","App info and performance,Diagnostics,Personal info,Other app performance data,App activity,Device or other IDs"
makeover.merge,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Other app performance data"
marcostudios.funnyjokes,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
marcostudios.truthordarekids,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
markergame.coffeestack,android.location.LocationManager.requestLocationUpdates,"Location,Precise location,Approximate location"
match3d.puzzle.tile.connect,"android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,App info and performance,Diagnostics,Personal info,Device or other IDs"
me.fax.im,android.location.LocationManager.getLastKnownLocation,"Location,Precise location,Approximate location"
me.mycake,"android.os.PowerManager.getCurrentThermalStatus,android.os.BatteryManager.getIntProperty",Diagnostics
me.number.app.im,android.location.LocationManager.getLastKnownLocation,Precise location
me.talkyou.app.im,android.location.LocationManager.getLastKnownLocation,Precise location
media.audioplayer.musicplayer,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Personal info"
media.music.mp3player.musicplayer,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Device or other IDs,App activity,App info and performance,Diagnostics,Personal info"
media.music.musicplayer,"android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus","App info and performance,App activity,Personal info,Diagnostics"
mega.privacy.android.app,"android.os.PowerManager.getCurrentThermalStatus,android.app.usage.UsageStatsManager.getAppStandbyBucket,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics"
merge.archers,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
mermaid.food.games,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Device or other IDs"
messages.chat.free.text.messaging.sms,"android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.location.LocationManager.requestSingleUpdate,android.telephony.SubscriptionManager.getActiveSubscriptionInfo","Personal info,Precise location,Other app performance data"
messenger.sms,"android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace","Personal info,Other app performance data"
minecraft.mk.mods.h,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,App activity,Device or other IDs"
minecraft.mk.mods.j,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Device or other IDs,Personal info,App info and performance,Diagnostics,App activity"
mirrorapp.lightmirror.beautymirror.makeupmirror,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
mirrorio.mirror,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Device or other IDs,App activity,Diagnostics,Personal info"
misplayer.games.archery,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks","Personal info,App info and performance,Other app performance data,Diagnostics,App activity"
mm.com.atom.store,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,Device or other IDs,App activity"
mmapps.mirror.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks","Personal info,App activity"
mobi.byss.instaweather.watchface,"java.io.File.getUsableSpace,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Precise location,Personal info"
mobi.gameguru.elementflow,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
mobi.gameguru.slapkings,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info,Precise location"
mp3.videomp3convert.ringtonemaker.recorder,"java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace","App info and performance,Other app performance data,Personal info,App activity,Diagnostics,Device or other IDs"
mp3converter.videotomp3.ringtonemaker,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Personal info,Device or other IDs,App activity"
mureung.obdproject,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Device or other IDs,App activity"
music.ball.tiles.hop,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
music.player.mp3.play.mplayer,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Personal info,Other app performance data,Device or other IDs,App activity"
musicplayer.hdvideoplayer.backgroundmusic,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy","App activity,Device or other IDs,App info and performance,Diagnostics,Personal info"
musicplayer.musicapps.music.mp3player,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
myhome.kdomo.com,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks","Personal info,Device or other IDs,App activity,App info and performance,Diagnostics"
mylittleprincess.castle.free,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info"
mylittleprincess.stores.free,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info"
mymusic.offlinemusicplayer.mp3player.playmusic,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
myradio.radio.fmradio.liveradio.radiostation,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
mytown.airport.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus","Personal info,Other app performance data,Diagnostics"
mytown.amusementpark.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Diagnostics,Other app performance data"
mytown.beach.free,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Personal info,Other app performance data,Diagnostics"
mytown.beautycontest.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance,Diagnostics"
mytown.cinema.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Personal info,Diagnostics,Other app performance data"
mytown.danceschool.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Diagnostics,Personal info"
mytown.daycare.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Diagnostics,Personal info"
mytown.grandparents.free,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info"
mytown.hauntedhouse.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Diagnostics"
mytown.home,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Diagnostics"
mytown.hotel.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Diagnostics,Personal info,Other app performance data"
mytown.mytownworld,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
mytown.pets.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Diagnostics,Personal info"
mytown.preschool.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Diagnostics"
mytown.school.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Diagnostics,Other app performance data"
mytown.spa.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Diagnostics,Personal info"
mytown.stores.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Diagnostics,Personal info,Other app performance data"
mytown.street.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
mytown.wedding.free,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info"
net.allm.mysos,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics"
net.ambientweather.dashboard,"android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.requestLocationUpdates","Diagnostics,Precise location,Approximate location"
net.balinsweb.asd.ourzoob,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,App activity,App info and performance,Diagnostics"
net.chordify.chordify,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
net.female.fitness.women.workout,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getUsableSpace,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance,Diagnostics,Device or other IDs,Other app performance data"
net.greward.app,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
net.magictool.heartratepluse,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App activity,Device or other IDs,App info and performance,Personal info,Diagnostics"
net.manta.comic,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID","Personal info,App info and performance,Other app performance data,Diagnostics,Device or other IDs,App activity"
net.mobigame.zombietsunami,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getDataNetworkType","Device or other IDs,App info and performance,Other app performance data,Personal info,App activity,Diagnostics"
net.paniniamerica.direct,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","App info and performance,Personal info,App activity"
net.skillcap.farkle,"android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Other app performance data,App activity"
net.sumitk.quotesmeditation,"android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy","App activity,Device or other IDs,Personal info,App info and performance,Diagnostics"
net.wordbit.enes,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getDataNetworkType,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation","App info and performance,Diagnostics,Device or other IDs,App activity,Personal info,Location,Precise location,Approximate location"
net.wyvernware.whosthealien,"android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,App activity,Other app performance data,Personal info,Device or other IDs"
network.americasvoice,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App info and performance"
notepad.note.notas.notes.notizen,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics"
org.cocos2dx.BuildHouse,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
org.contentarcade.apps.logomaker,android.telephony.TelephonyManager.getNetworkCountryIso,Personal info
org.cspan.app,"android.content.ContentProvider.openTypedAssetFile,android.content.ContentProvider.openAssetFile,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Files and docs,Personal info"
org.dreamoriented.leeloo,"android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID",Device or other IDs
org.iggymedia.periodtracker,"java.io.File.getTotalSpace,java.io.File.getUsableSpace",Other app performance data
org.inaturalist.android,"android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.requestLocationUpdates","Diagnostics,Precise location,Approximate location"
org.inaturalist.seek,"android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getVmPolicy,android.app.AppOpsManager.startWatchingStarted,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,Diagnostics"
org.khankids.android,android.os.StrictMode.getThreadPolicy,App info and performance
org.kqed.android,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,App activity,Personal info,Diagnostics"
org.nativescript.LibreLinkUp,java.io.File.getUsableSpace,Other app performance data
org.ncsasports.rms,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
org.plantnet,"android.location.LocationManager.requestLocationUpdates,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.location.LocationManager.getLastKnownLocation,android.net.wifi.WifiInfo.getSSID","Precise location,App info and performance,Diagnostics,Device or other IDs,App activity"
org.sabgames.domino,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
org.telegram.messenger,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.BatteryManager.getIntProperty","App info and performance,Diagnostics"
org.thoughtcrime.securesms,android.os.StrictMode.getThreadPolicy,App info and performance
org.torproject.torbrowser,"android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy","App activity,Device or other IDs,App info and performance"
org.toshi,java.io.File.getUsableSpace,Other app performance data
org.x90live.fcbarcelona2018,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.app.usage.UsageStatsManager.getAppStandbyBucket,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data,Device or other IDs,App activity,Diagnostics"
org.zwanoo.android.speedtest,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation",Precise location
paint.by.number.relax.pixel.art.drawing.book.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getUsableSpace,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getSSID","Personal info,Device or other IDs,App info and performance,App activity,Diagnostics,Other app performance data"
paint.by.number.tap.coloring.book,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Precise location"
pampam.ibf2,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
pdf.document.scanner,"android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,java.io.File.getFreeSpace","App info and performance,Device or other IDs,Personal info,Other app performance data,Diagnostics,App activity"
