Package Name,PIIS,Data Safety Labels
com.YsoCorp.StretchGuy,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.yy.musicfm.global,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.yy.solitaire.farm.tripeaks,"DeviceName,BuildNumber",Device or other IDs
com.zams.formula.racing.stunt.driving.car.games,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.zeptolab.ctr.ads,"DeviceName,BuildNumber,MCC+MNC,AdvertisingID",Device or other IDs
com.zhiliaoapp.musically,"DeviceName,BuildNumber",Device or other IDs
com.zigazoo.zigazoo,"DeviceName,BuildNumber",Device or other IDs
com.zillow.android.streeteasy,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.zipscene.mobile.sns,"DeviceName,BuildNumber",Device or other IDs
com.zuuks.truck.simulator.ultimate,"DeviceName,BuildNumber",Device or other IDs
com.zyb.galaxy.attack,"DeviceName,BuildNumber",Device or other IDs
com.zymbia.carpm_mechanic,"DeviceName,BuildNumber",Device or other IDs
comme.dragondrill.minigame,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
company.coinpop.coinpop,"DeviceName,BuildNumber,MCC+MNC,AdvertisingID",Device or other IDs
cos.mos.jigsaw,"DeviceName,BuildNumber",Device or other IDs
de.casparwre.insult,"DeviceName,BuildNumber",Device or other IDs
de.myaudi.mobile.assistant,"DeviceName,BuildNumber",Device or other IDs
de.perished.android.apps.fishingknots,"DeviceName,BuildNumber",Device or other IDs
de.wetteronline.wetterapp,Address,Personal info
dk.superfilm.toothfairycameraandroid,"DeviceName,BuildNumber",Device or other IDs
dk.TrackMan.Range,"DeviceName,BuildNumber",Device or other IDs
dmw.comicworld.app,"DeviceName,BuildNumber,AdvertisingID,MCC+MNC",Device or other IDs
doh.health.shield,"DeviceName,AdvertisingID",Device or other IDs
drawing.lessons.sketch.how.to.draw.portrait,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
droidhang.twgame.restaurant,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
dto.ee.cdl.genius,"DeviceName,BuildNumber",Device or other IDs
dto.ee.dmv.genius,"DeviceName,BuildNumber",Device or other IDs
dumbbellworkout.dumbbellapp.homeworkout,"DeviceName,BuildNumber",Device or other IDs
es.lfp.gi.main,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
es.roid.and.trovit,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
eu.inlogic.footballcup2018.gplay,"DeviceName,BuildNumber",Device or other IDs
eu.smartpatient.mytherapy,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
eu.vrseeds.BabyZone,"DeviceName,BuildNumber",Device or other IDs
family.tracker.my,"DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
fi.twomenandadog.zombiecatchers,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
fill.up.the.frigde.organization.games,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
fineart.smart.tv.remote.control.wifi.tv.controller,"DeviceName,BuildNumber",Device or other IDs
fm.anchor.android,"Email,Surname,Name,DeviceName,BuildNumber","Emails,Personal info,Device or other IDs"
fm.castbox.audiobook.radio.podcast,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
fnf.beat.shoot,"DeviceName,BuildNumber",Device or other IDs
fnf.mod.fridaynightfunkin,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
fonts.keyboard.fontboard.stylish,"DeviceName,BuildNumber",Device or other IDs
free.translate.all.language.translator,"DeviceName,BuildNumber",Device or other IDs
freegames.zombiesniper.deadtrigger,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
freemusic.download.musicplayer.mp3player,"DeviceName,BuildNumber",Device or other IDs
freemusic.equalizer.bassbooster.musicplayer,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
game.cards.solitaire.klondike.fish,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
game.piano.black.tiles.music,"DeviceName,BuildNumber",Device or other IDs
game.piano.travel.tiles.music,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
games.conifer.card.solitaire.klondike.free,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
ginlemon.flowerfree,"DeviceName,BuildNumber,Address","Device or other IDs,Personal info"
gmg.Dancing.Heels,"DeviceName,BuildNumber",Device or other IDs
group.flowbird.mpp,"DeviceName,BuildNumber",Device or other IDs
guru.fan.midsummerscream,"DeviceName,BuildNumber",Device or other IDs
heartratemonitor.heartrate.pulse.pulseapp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
hk.aceplaying.defender,"AdvertisingID,DeviceName,BuildNumber,MCC+MNC",Device or other IDs
holamusic.smartmusic.musicplayer,"DeviceName,BuildNumber",Device or other IDs
homeworkout.homeworkouts.noequipment,"DeviceName,BuildNumber",Device or other IDs
im.thebot.messenger,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
in.mylo.pregnancy.baby.app,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
in.sweatco.app,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
in.swiggy.android,"Longitude,Latitude",Location
increaseheightworkout.heightincreaseexercise.tallerexercise,"DeviceName,BuildNumber",Device or other IDs
info.androidz.horoscope,"DeviceName,BuildNumber",Device or other IDs
invaders.os.galaxy.space.shooter.attack.classic,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
io.bettylabs.disco,"DeviceName,BuildNumber",Device or other IDs
io.comico,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
io.faceter.faceter,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
io.metamask,"DeviceName,BuildNumber",Device or other IDs
io.olibra.bondapp,"DeviceName,BuildNumber",Device or other IDs
io.teslatech.callbreak,"DeviceName,BuildNumber",Device or other IDs
io.wifimap.wifimap,"DeviceName,BuildNumber",Device or other IDs
io.xennex.gamenight,"DeviceName,BuildNumber",Device or other IDs
ipnossoft.rma.free,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
ir.mci.ecareapp,"AdvertisingID,DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
ir.torob,"DeviceName,BuildNumber,Longitude,Latitude,AdvertisingID","Device or other IDs,Location"
iSurvey.Android,"DeviceName,BuildNumber",Device or other IDs
it.sharklab.rogueadventure,"DeviceName,BuildNumber",Device or other IDs
jbl.stc.com,"DeviceName,BuildNumber",Device or other IDs
je.fit,"Longitude,AdvertisingID,Latitude,DeviceName,BuildNumber","Location,Device or other IDs"
jigsaw.puzzle.free.games,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
jigsaw.puzzle.game.banana,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
jp.co.celsys.clipstudiopaint.googleplay,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
jp.co.goodroid.hyper.ant,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
jp.co.goodroid.hyper.snow,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
jp.co.ofcr.cm00,"DeviceName,BuildNumber",Device or other IDs
jp.co.pointzero.cashdozerusd,"DeviceName,BuildNumber",Device or other IDs
jp.co.shueisha.mangaplus,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kik.android,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kika.emoji.keyboard.teclados.clavier,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kjv.bible.kingjamesbible,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kr.co.alohacorp.BlasttheGiant,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kr.co.alohacorp.monsterhouse,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kynguyen.app.mirror,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
kz.sirius.kidssecurity,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
life.stroller.preggers,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
linkdesks.classic.solitaire.klondike,"DeviceName,BuildNumber",Device or other IDs
live.wallpaper.livephoto.pic.picture.dope.anime.cool,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
live.weather.vitality.studio.forecast.widget,"DeviceName,BuildNumber",Device or other IDs
losebellyfat.flatstomach.absworkout.fatburning,"DeviceName,BuildNumber",Device or other IDs
loseweight.weightloss.workout.fitness,"DeviceName,BuildNumber",Device or other IDs
love.mellow,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
ludo.lush.games.video.calling,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
match3d.puzzle.tile.connect,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
me.eladga.finddiamonds,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
me.number.app.im,"Latitude,Longitude",Location
me.talkyou.app.im,"Latitude,Longitude",Location
media.audioplayer.musicplayer,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
media.music.mp3player.musicplayer,"DeviceName,BuildNumber",Device or other IDs
media.music.musicplayer,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
mega.privacy.android.app,"BuildNumber,DeviceName",Device or other IDs
menloseweight.loseweightappformen.weightlossformen,"BuildNumber,DeviceName",Device or other IDs
messages.chat.free.text.messaging.sms,"BuildNumber,DeviceName",Device or other IDs
messenger.sms,"BuildNumber,DeviceName",Device or other IDs
minecraft.mk.mods.h,"BuildNumber,DeviceName",Device or other IDs
minecraft.mk.mods.j,"BuildNumber,DeviceName",Device or other IDs
mirrorapp.lightmirror.beautymirror.makeupmirror,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
mirrorio.mirror,"BuildNumber,DeviceName",Device or other IDs
misplayer.games.archery,"BuildNumber,DeviceName",Device or other IDs
mm.com.atom.store,"BuildNumber,DeviceName",Device or other IDs
mmapps.mirror.free,"BuildNumber,DeviceName",Device or other IDs
mobi.byss.instaweather.watchface,"BuildNumber,DeviceName",Device or other IDs
mobi.firedepartment,DeviceName,Device or other IDs
mobi.mangatoon.comics.aphone,"BuildNumber,DeviceName,Latitude,Longitude","Device or other IDs,Location"
moneyturn.app,"BuildNumber,DeviceName",Device or other IDs
mp3.videomp3convert.ringtonemaker.recorder,"DeviceName,BuildNumber",Device or other IDs
mp3converter.videotomp3.ringtonemaker,"BuildNumber,DeviceName",Device or other IDs
mureung.obdproject,"BuildNumber,DeviceName,Name,Surname,Email","Device or other IDs,Personal info,Emails"
music.basss.booster.effect.equalizer,"BuildNumber,DeviceName",Device or other IDs
musicly.photo.video.editor.futureme,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
musicplayer.musicapps.music.mp3player,"BuildNumber,DeviceName",Device or other IDs
mylittleprincess.castle.free,"BuildNumber,DeviceName",Device or other IDs
mylittleprincess.stores.free,"BuildNumber,DeviceName",Device or other IDs
mymusic.offlinemusicplayer.mp3player.playmusic,"BuildNumber,DeviceName",Device or other IDs
mytown.airport.free,"BuildNumber,DeviceName",Device or other IDs
mytown.amusementpark.free,"BuildNumber,DeviceName",Device or other IDs
mytown.bakery.free,"BuildNumber,DeviceName",Device or other IDs
mytown.beach.free,"BuildNumber,DeviceName",Device or other IDs
mytown.beautycontest.free,"BuildNumber,DeviceName",Device or other IDs
mytown.cinema.free,"BuildNumber,DeviceName",Device or other IDs
mytown.danceschool.free,"BuildNumber,DeviceName",Device or other IDs
mytown.daycare.free,"BuildNumber,DeviceName",Device or other IDs
mytown.fashion,"BuildNumber,DeviceName",Device or other IDs
mytown.firestation.free,"BuildNumber,DeviceName",Device or other IDs
mytown.friendsclub,"BuildNumber,DeviceName",Device or other IDs
mytown.friendshouse.free,"BuildNumber,DeviceName",Device or other IDs
mytown.garage.free,"BuildNumber,DeviceName",Device or other IDs
mytown.grandparents.free,"BuildNumber,DeviceName",Device or other IDs
mytown.hauntedhouse.free,"BuildNumber,DeviceName",Device or other IDs
mytown.home,"BuildNumber,DeviceName",Device or other IDs
mytown.hospital.free,"BuildNumber,DeviceName",Device or other IDs
mytown.hotel.free,"BuildNumber,DeviceName",Device or other IDs
mytown.mall.free,"BuildNumber,DeviceName",Device or other IDs
mytown.museum.free,"BuildNumber,DeviceName",Device or other IDs
mytown.mytownworld,"BuildNumber,DeviceName",Device or other IDs
mytown.pets.free,"BuildNumber,DeviceName",Device or other IDs
mytown.police,"BuildNumber,DeviceName",Device or other IDs
mytown.preschool.free,"BuildNumber,DeviceName",Device or other IDs
mytown.school.free,"BuildNumber,DeviceName",Device or other IDs
mytown.spa.free,"BuildNumber,DeviceName",Device or other IDs
mytown.stores.free,"BuildNumber,DeviceName",Device or other IDs
mytown.street.free,"BuildNumber,DeviceName",Device or other IDs
mytown.wedding.free,"BuildNumber,DeviceName",Device or other IDs
net.allm.mysos,"BuildNumber,DeviceName",Device or other IDs
net.ambientweather.dashboard,"BuildNumber,DeviceName",Device or other IDs
net.balinsweb.asd.ourzoob,"BuildNumber,DeviceName",Device or other IDs
net.booksy.business,"BuildNumber,DeviceName",Device or other IDs
net.booksy.customer,"BuildNumber,DeviceName",Device or other IDs
net.female.fitness.women.workout,"BuildNumber,DeviceName",Device or other IDs
net.paniniamerica.direct,"BuildNumber,DeviceName",Device or other IDs
net.peakgames.mobile.spades.android,DeviceName,Device or other IDs
net.skillcap.farkle,"BuildNumber,DeviceName",Device or other IDs
net.wyvernware.whosthealien,"BuildNumber,DeviceName",Device or other IDs
network.kalock.myanmar2d.lc,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
ninja.creed.sniper.real3d.action.free.android,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
no.mobitroll.kahoot.android,"BuildNumber,DeviceName",Device or other IDs
online.cashalarm.app,"BuildNumber,DeviceName",Device or other IDs
online.cashemall.app,"BuildNumber,DeviceName",Device or other IDs
online.cashyy.app,"BuildNumber,DeviceName",Device or other IDs
online.moneywell.app,"BuildNumber,DeviceName",Device or other IDs
online.theluckyminer.app,"BuildNumber,DeviceName",Device or other IDs
org.codespark.thefoos,"BuildNumber,DeviceName",Device or other IDs
org.contentarcade.apps.logomaker,"BuildNumber,DeviceName",Device or other IDs
org.coursera.android,"DeviceName,BuildNumber",Device or other IDs
org.findmykids.app,"BuildNumber,DeviceName",Device or other IDs
org.iggymedia.periodtracker,"BuildNumber,DeviceName",Device or other IDs
org.inaturalist.android,DeviceName,Device or other IDs
org.inaturalist.seek,"BuildNumber,DeviceName",Device or other IDs
org.khanacademy.android,DeviceName,Device or other IDs
org.mozilla.firefox,"BuildNumber,DeviceName",Device or other IDs
org.ncsasports.rms,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
org.plantnet,"BuildNumber,DeviceName,Latitude,Longitude","Device or other IDs,Location"
org.telegram.messenger,"BuildNumber,DeviceName",Device or other IDs
org.toshi,"BuildNumber,DeviceName",Device or other IDs
paint.by.number.free.relax.color.art.puzzle,"BuildNumber,DeviceName",Device or other IDs
paint.by.number.tap.coloring.book,"BuildNumber,DeviceName",Device or other IDs
park.car.parking.games.master.mania,"BuildNumber,DeviceName",Device or other IDs
park.master.car.parking.games,"BuildNumber,DeviceName",Device or other IDs
pcc.cleancleaner.app,"BuildNumber,DeviceName",Device or other IDs
pdf.document.reader,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
pdf.document.scanner,"BuildNumber,DeviceName",Device or other IDs
pdf.pdfreader.viewer.editor.free,"BuildNumber,DeviceName",Device or other IDs
pdf.reader.pdfviewer.pdfeditor,"BuildNumber,DeviceName",Device or other IDs
pdf.scanner.scannerapp.free.pdfscanner,"BuildNumber,DeviceName",Device or other IDs
pdf.tap.scanner,"BuildNumber,DeviceName",Device or other IDs
pedometer.stepcounter.calorieburner.pedometerforwalking,"BuildNumber,DeviceName",Device or other IDs
pedometer.steptracker.calorieburner.stepcounter,"BuildNumber,DeviceName",Device or other IDs
periodtracker.pregnancy.ovulationtracker,"BuildNumber,DeviceName",Device or other IDs
piano.magic.tiles.challenge.music.free,"BuildNumber,DeviceName",Device or other IDs
piano.tiles.magic.tiles.challenge.music.free,"BuildNumber,DeviceName",Device or other IDs
plant.identification.snap,"BuildNumber,DeviceName",Device or other IDs
pr.gahvare.gahvare,"BuildNumber,DeviceName",Device or other IDs
puzzle.blockpuzzle.cube.relax,"BuildNumber,DeviceName",Device or other IDs
puzzle.game.find.differences,"BuildNumber,DeviceName",Device or other IDs
puzzle.games.bubble.shooter.deluxe,"DeviceName,BuildNumber,AdvertisingID,MCC+MNC",Device or other IDs
qrcode.barcode.qr.scanner.reader.scan.free,"BuildNumber,DeviceName,AdvertisingID,Latitude,Longitude","Device or other IDs,Location"
qrcode.reader.barcode.scanner,"BuildNumber,DeviceName",Device or other IDs
qrcodereader.barcodescanner.scan.qrscanner,"BuildNumber,DeviceName",Device or other IDs
relax.sleep.relaxation.sleepingsounds,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
remote.control.for.roku.tv,"BuildNumber,DeviceName",Device or other IDs
ringtone.maker.mp3.cutter.audio,"BuildNumber,DeviceName",Device or other IDs
ru.cian.main,"BuildNumber,DeviceName",Device or other IDs
ru.zdevs.zarchiver,"BuildNumber,DeviceName",Device or other IDs
running.tracker.gps.map,"BuildNumber,DeviceName",Device or other IDs
saveit.whatsappstatussaver.whatsappsaver,"BuildNumber,DeviceName",Device or other IDs
scratch.lucky.money.free.real.big.win,"BuildNumber,DeviceName",Device or other IDs
se.raketspel.digaround,DeviceName,Device or other IDs
selfie.photo.apps.rhinoplasty,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
selfiecamera.beauty.filter.beautycam.youbeautymakeup,"BuildNumber,DeviceName",Device or other IDs
sensustech.universal.tv.remote.control,"BuildNumber,DeviceName",Device or other IDs
sg.bigo.live,"DeviceName,BuildNumber",Device or other IDs
shareit.lite,"BuildNumber,DeviceName",Device or other IDs
simple.babytracker.newbornfeeding.babycare,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
six.pack.abs.abc.workout,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
sixpack.sixpackabs.absworkout,"BuildNumber,DeviceName",Device or other IDs
sk.inlogic.hillzombieracingearntodie,"BuildNumber,DeviceName",Device or other IDs
sk.inlogicgames.minigolftour,"BuildNumber,DeviceName",Device or other IDs
sleeptrakcer.sleeprecorder.sleepapp.sleep,"BuildNumber,DeviceName",Device or other IDs
smartgr.smallbedroom.design,"BuildNumber,DeviceName",Device or other IDs
snake.battle.arcade.io.game,"BuildNumber,DeviceName",Device or other IDs
solitaire.patience.card.games.klondike.free,"BuildNumber,DeviceName",Device or other IDs
sonic.bubbleshoot.classic,"BuildNumber,DeviceName",Device or other IDs
sortpuz.water.sort.puzzle.game,"BuildNumber,DeviceName",Device or other IDs
sound.effect.equalizer.musicplayer,"BuildNumber,DeviceName",Device or other IDs
steptracker.healthandfitness.walkingtracker.pedometer,"BuildNumber,DeviceName",Device or other IDs
strong.vibrator.massage.vibration.forwomen,"BuildNumber,DeviceName",Device or other IDs
sudoku.puzzle.free.game.brain,"BuildNumber,DeviceName",Device or other IDs
tattoo.coloring.book.color.by.number.paint.by.number,"BuildNumber,DeviceName",Device or other IDs
tic.tac.toe.two.player.board.games,"BuildNumber,DeviceName",Device or other IDs
tile.master.connect.matching.game,"BuildNumber,DeviceName",Device or other IDs
tiles.piano.anime.music.tiles,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
tools.weather.forecast,"BuildNumber,DeviceName,Address,Longitude,Latitude","Device or other IDs,Personal info,Location"
triple.master.puzzle,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
tv.alphablocks.numberblocksworld,"BuildNumber,DeviceName",Device or other IDs
tv.flosports,"BuildNumber,DeviceName",Device or other IDs
ua.com.tim_berners.parental_control,"BuildNumber,DeviceName",Device or other IDs
uk.co.bluezoo.numberblocks.meet,"BuildNumber,DeviceName",Device or other IDs
uk.co.christianhypnobirthing.androidoverview,"BuildNumber,DeviceName",Device or other IDs
uk.co.yakuto.TableTennisTouch,"BuildNumber,DeviceName",Device or other IDs
us.current.android,"BuildNumber,DeviceName",Device or other IDs
us.nobarriers.elsa,"DeviceName,BuildNumber",Device or other IDs
us.openocean.proangler,"BuildNumber,DeviceName",Device or other IDs
venom.city.survival.craft.mc.free,"BuildNumber,DeviceName",Device or other IDs
video.reface.app,"BuildNumber,DeviceName",Device or other IDs
vn.edugames.phone4kids,"BuildNumber,DeviceName",Device or other IDs
voicechanger.voiceeffects.soundeffects.voiceavatar,"BuildNumber,DeviceName",Device or other IDs
volumebooster.sound.loud.speaker.booster,"BuildNumber,DeviceName",Device or other IDs
vpn.video.downloader,"BuildNumber,DeviceName",Device or other IDs
vvc.velvetcleaner.app,"BuildNumber,DeviceName",Device or other IDs
walkie.talkie.among.us.friends,"BuildNumber,DeviceName",Device or other IDs
walkie.talkie.talk,"BuildNumber,DeviceName",Device or other IDs
water.sort.puzzle.game.color.sorting.free,"BuildNumber,DeviceName",Device or other IDs
weather.forecast.storm.radar.alert,"BuildNumber,DeviceName",Device or other IDs
weather.local.weather.forecast.channel,"AdvertisingID,BuildNumber,DeviceName,Latitude,Longitude,Address","Device or other IDs,Location,Personal info"
weather.radar.live,"BuildNumber,DeviceName",Device or other IDs
women.workout.female.fitness,"BuildNumber,DeviceName",Device or other IDs
wood.blockpuzzle.game.jewel.classic,"BuildNumber,DeviceName",Device or other IDs
workoutforwomen.femalefitness.womenworkout.loseweight,"BuildNumber,DeviceName",Device or other IDs
www.whimmusic.info,"BuildNumber,DeviceName",Device or other IDs
xyz.aethersx2.android,"BuildNumber,DeviceName",Device or other IDs
yducky.application.babytime,"BuildNumber,DeviceName",Device or other IDs
yogaworkout.dailyyoga.go.weightloss.loseweight,"BuildNumber,DeviceName",Device or other IDs
