Package Name,Functions,Data Safety Labels
com.nxksass.GirlParkour,"android.os.StrictMode.getVmPolicy,android.telephony.SubscriptionInfo.getIccId,android.telephony.SubscriptionManager.getActiveSubscriptionInfoForSimSlotIndex,android.telephony.TelephonyManager.getSubscriberId,java.net.NetworkInterface.getHardwareAddress,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getDeviceId,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getImei,android.telephony.TelephonyManager.getPhoneCount,android.telephony.TelephonyManager.getMeid,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.Build.getSerial","App info and performance,Device or other IDs,Personal info,App activity,Diagnostics,Other app performance data"
com.oan.live,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics,App activity"
com.obdautodoctor,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getUsableSpace","App info and performance,Other app performance data"
com.oceanwing.battery.cam,"android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Device or other IDs,Diagnostics,App activity"
com.officedocument.word.docx.document.viewer,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,Device or other IDs,Location,Precise location,Approximate location,Personal info,Other app performance data,App activity"
com.offroad.suv.driving.adventure,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.og.fnf.music,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Device or other IDs,Other app performance data"
com.ohbibi.sup,"java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator","Other app performance data,Diagnostics,Device or other IDs"
com.ohzegame.homepullpin,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics,Other app performance data,App activity"
com.okappz.girlywallpapers,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","App activity,App info and performance,Device or other IDs,Personal info,Diagnostics"
com.okappz.wallpapers,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,Device or other IDs,App activity,Diagnostics"
com.oki.colors,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID","Personal info,Device or other IDs"
com.omg.catwalkbattle,"java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace","App info and performance,Other app performance data,App activity,Personal info,Diagnostics"
com.omronhealthcare.omronconnect,java.io.File.getUsableSpace,Other app performance data
com.oneblockmap.survivalskyblocks,"java.io.File.getFreeSpace,android.os.Debug.getMemoryInfo,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Other app performance data,Diagnostics,Device or other IDs,Personal info,App activity"
com.onebutton.mrsuper,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.location.LocationManager.requestSingleUpdate","Other app performance data,Personal info,Precise location"
com.onecmobile.solitaireenchanteddeck.google,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.onegame.rocket.wuggytower,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info,Other app performance data"
com.oneup.king.pachisi.parkase,"android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy","App info and performance,Precise location,Personal info,Other app performance data"
com.oneup.treasure.map.mahjongg,"android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","Precise location,Approximate location,App info and performance,Other app performance data,Personal info"
com.ongame.musictiles,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,App activity,Diagnostics"
com.onlineradio.radiofm,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,App info and performance,Diagnostics,Personal info,Device or other IDs"
com.OnSoft.android.BluetoothChat,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,android.bluetooth.BluetoothAdapter.getAddress,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.BatteryManager.getIntProperty","App info and performance,Diagnostics,Other app performance data,Personal info,Location,Precise location,Approximate location,Device or other IDs,App activity"
com.opensooq.OpenSooq,android.location.LocationManager.getLastKnownLocation,Precise location
com.opentable,java.io.File.getUsableSpace,Other app performance data
com.opera.app.news,"android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace","Diagnostics,Other app performance data,Precise location"
com.opera.app.sports,android.app.ActivityManager.getRunningAppProcesses,App activity
com.opera.mini.native,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.accounts.AccountManager.getUserData,android.accounts.AccountManager.setUserData,android.location.LocationManager.getLastKnownLocation","Personal info,Precise location"
com.orange.coloring.learn.kids,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","App info and performance,Device or other IDs,App activity,Diagnostics"
com.orange.gamesforkids.coloring.princess,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","App info and performance,App activity,Device or other IDs,Diagnostics"
com.orange.kidspiano.music.songs,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,Diagnostics,App activity"
com.orange.musical.game.kids,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,Diagnostics,App activity"
com.orangeannoying.fnfmodtest,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Device or other IDs,App activity,Personal info"
com.origin.black.spider.rope.superhero.games,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.os.airforce,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Personal info,Device or other IDs,Diagnostics"
com.os.space.force.galaxy.alien,"android.os.StrictMode.getThreadPolicy,java.io.File.getUsableSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data,Personal info,Diagnostics,Device or other IDs"
com.oscar.army.monster.fearless.stunts,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Other app performance data,Personal info,Device or other IDs,App activity"
com.oscar.extreme.atv.bike.demolition.derby.crash.stunts,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,Device or other IDs,Personal info,App info and performance,Other app performance data,Diagnostics"
com.oubapps.po.ch,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy","Personal info,Device or other IDs,App info and performance"
com.outcomes4me,android.location.LocationManager.getLastKnownLocation,Precise location
com.outfit7.herodash,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.mytalkingangela2,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.mytalkingangelafree,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.mytalkinghank,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.outfit7.mytalkingtom2,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.mytalkingtomfree,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.mytalkingtomfriends,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.outfit7.talkingben,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.talkinggingerfree,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.talkingnewsfree,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.talkingtom,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.talkingtomgoldrun,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.overthetopgames.fancypants,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.ovilex.drivingschoolsim,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App info and performance,Personal info"
com.ovuline.pregnancy,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","App activity,App info and performance"
com.ovz.carscanner,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.paint.by.numbers.coloring.pages.blend.coloring,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy","App info and performance,Personal info,Other app performance data,Device or other IDs,Diagnostics,App activity"
com.palettecad.palettehome,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.parallax3d.live.wallpapers,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getDeviceId","Personal info,App activity,Device or other IDs"
com.parallax4d.live.wallpapers,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info,App activity,Device or other IDs"
com.parenting.android,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Personal info"
com.participantmobileapp,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,App activity"
com.pas.city.firefighter.truck.simulator3d,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getUsableSpace","App info and performance,Other app performance data"
com.paurau.MoveAnimals,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics"
com.pavilionlab.weather.forecast.live.widget,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID","App info and performance,Diagnostics,App activity,Device or other IDs,Personal info"
com.paycor.perform,"android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Device or other IDs"
com.paypal.android.p2pmobile,android.location.LocationManager.getLastKnownLocation,Precise location
com.paysend.app,"android.location.LocationManager.getLastKnownLocation,android.os.PowerManager.getCurrentThermalStatus","Location,Precise location,Approximate location,Diagnostics"
com.paytronix.client.android.app.andysfrozencustard,android.app.ActivityManager.getRunningAppProcesses,App activity
com.paytronix.client.android.app.cpk,android.app.ActivityManager.getRunningAppProcesses,App activity
com.pbs.ballet.doll.house.builder.home.designing,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance,Diagnostics,Device or other IDs,Other app performance data,App activity"
com.pcoloring.art.puzzle.color.by.number,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Other app performance data"
com.pdf.reader.editor.fill.sign,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,App activity,Diagnostics,Personal info,Device or other IDs"
com.pdf.viewer.pdftool.reader.document,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Other app performance data,Personal info,Device or other IDs"
com.pdffiller,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,App info and performance,Diagnostics,Personal info"
com.peace.Compass,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses","Personal info,App activity"
com.pearlabyss.blackdesertm.gl,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Device or other IDs,Personal info"
com.PearlFlowerStd.HalloweenParty,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.peoplefun.bricksnballs,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Location,Precise location,Approximate location,Other app performance data,Personal info"
com.pepiplay.bath2,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Other app performance data,Device or other IDs"
com.pepiplay.pepihome,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID","Device or other IDs,Other app performance data,Personal info"
com.PepiPlay.PepiHospital,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator","Other app performance data,Personal info,Device or other IDs"
com.PepiPlay.PepiShopping,"android.net.wifi.WifiInfo.getSSID,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,Other app performance data,Personal info"
com.Per.DiscGolf,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,Personal info,Diagnostics"
com.perfectcorp.amb,"android.os.Debug.getNativeHeapAllocatedSize,java.io.File.getUsableSpace,android.os.Debug.getNativeHeapSize","Diagnostics,Other app performance data"
com.perfectly.lightweather.advanced.weather,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.location.LocationManager.getLastKnownLocation","Personal info,App info and performance,Diagnostics,App activity,Device or other IDs,Location,Precise location,Approximate location"
com.pg.oralb.oralbapp,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","App info and performance,Personal info,App activity"
com.pgs.police.carparking.hardcarparking,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.phantom.paperboy,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.location.LocationManager.getLastKnownLocation","Personal info,Precise location,Approximate location"
com.philips.lighting.hue2,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.location.LocationManager.getLastKnownLocation","Personal info,App activity,Precise location"
com.phoenix.drifterstour,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.phone.cleanepro,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks","Personal info,App activity,Device or other IDs,App info and performance,Diagnostics"
com.phonepe.app,android.location.LocationManager.getLastKnownLocation,Precise location
com.photocollage.collage.maker.photoframes.photoeditor,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace","App info and performance,Device or other IDs,Personal info,Other app performance data,App activity,Diagnostics"
com.photoeditor.and.games.hairstyle,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics,Other app performance data,Device or other IDs"
com.photoeditor.filtersforpictures.frames.android,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,App info and performance,Diagnostics,Other app performance data,Device or other IDs,App activity"
com.photowidgets.magicwidgets,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.requestSingleUpdate,android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkCountryIso","Precise location,Personal info"
com.piano.tiles.music.game.circles.dancing.beat.magictiles,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getUsableSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.piccolo.footballi.server,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.usage.UsageStatsManager.getAppStandbyBucket","App info and performance,Other app performance data,Personal info,Diagnostics"
com.picsart.studio,"java.io.File.getTotalSpace,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,java.io.File.getUsableSpace,java.io.File.getFreeSpace,android.location.LocationManager.requestSingleUpdate","Other app performance data,Precise location"
com.pig.spider.rescue.lightrobot.superhero.mission.game,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,App info and performance,Diagnostics,Device or other IDs,App activity,Other app performance data"
com.pigamesstudio.streetfood,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","App info and performance,Personal info,Diagnostics,App activity"
com.PigeonGames.Phigros,android.os.StrictMode.getThreadPolicy,App info and performance
com.PikapiMouseStd.Baldimod,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.pinchjob,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App info and performance,Personal info"
