Package Name,PIIS,Data Safety Labels
com.collectorz.javamobile.android.comics,"DeviceName,BuildNumber",Device or other IDs
com.color.call.screen.color.phone.themes,"DeviceName,BuildNumber",Device or other IDs
com.color.mandala,"DeviceName,BuildNumber",Device or other IDs
com.color.number.sanbox.pixel.art,"DeviceName,BuildNumber",Device or other IDs
com.colorflash.callerscreen,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.coloring.lwapps,"AdvertisingID,DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.coloring.mermaids,"DeviceName,BuildNumber",Device or other IDs
com.colorswitch.switch2,"DeviceName,BuildNumber",Device or other IDs
com.colossi.survival.gladiators,"Surname,Name,Email","Personal info,Emails"
com.com2us.nbanow2.android.google.global.normal,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.com2ususa.mlbpiul.android.google.global.normal,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.combo.matcher,"Surname,Name,Email","Personal info,Emails"
com.combyne.app,Email,Emails
com.comfun.mobile.ludo.gpas,"DeviceName,BuildNumber,MCC+MNC,Google_Services_Framework_ID",Device or other IDs
com.comfun.mobile.lukd.gpas,"DeviceName,BuildNumber,MCC+MNC,Google_Services_Framework_ID",Device or other IDs
com.comikey.banagher,"DeviceName,BuildNumber",Device or other IDs
com.command2020,"DeviceName,BuildNumber",Device or other IDs
com.commas.client,"DeviceName,BuildNumber",Device or other IDs
com.company.toster,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.compass.compass,"DeviceName,BuildNumber",Device or other IDs
com.concretesoftware.golf,Email,Emails
com.condenast.thenewyorker.android,"DeviceName,BuildNumber",Device or other IDs
com.construction.ramp.jumping,"DeviceName,BuildNumber",Device or other IDs
com.contextlogic.wish,"Latitude,Longitude,Email","Location,Emails"
com.contorra.golfpad,"DeviceName,BuildNumber",Device or other IDs
com.cool.stylish.text.art.fancy.color.creator,"DeviceName,BuildNumber",Device or other IDs
com.CoolBears.TruckWars,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.coreplane.badukpop.prod,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.costarastrology,"DeviceName,BuildNumber",Device or other IDs
com.covermaker.thumbnail.maker,"DeviceName,BuildNumber",Device or other IDs
com.cozi.androidfree,"DeviceName,BuildNumber",Device or other IDs
com.craft.fun.good.earth.realm.block,"DeviceName,BuildNumber",Device or other IDs
com.craft.good.vip.build.builder,"DeviceName,BuildNumber",Device or other IDs
com.CrashTime.RealCarCrash,"Surname,Name,Email","Personal info,Emails"
com.crazy.block.robo.monster.cliffs.craft,"DeviceName,BuildNumber",Device or other IDs
com.crazy.dragon.hokm,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.crazy.plane.landing,"DeviceName,BuildNumber",Device or other IDs
com.crazy.restaurant.madness.cooking.chef,"DeviceName,BuildNumber",Device or other IDs
com.crazylabs.hair.dye.challenge,"Surname,Name,Email","Personal info,Emails"
com.crazylabs.lady.bug,"Surname,Name,Email","Personal info,Emails"
com.crazylabs.sausage.run,"Surname,Name,Email","Personal info,Emails"
com.crazymodcraftm,"DeviceName,BuildNumber",Device or other IDs
com.creativemobile.nno,"DeviceName,BuildNumber",Device or other IDs
com.crewapp.android.crew,"DeviceName,BuildNumber",Device or other IDs
com.cricut.joy.app,DeviceName,Device or other IDs
com.critical.strike2,"DeviceName,BuildNumber",Device or other IDs
com.cronometer.android.gold,"DeviceName,BuildNumber",Device or other IDs
com.crunchyroll.crunchyroid,"DeviceName,BuildNumber",Device or other IDs
com.cupcat.bumppop,"DeviceName,BuildNumber",Device or other IDs
com.cupshe.cupshe,"DeviceName,BuildNumber",Device or other IDs
com.cyberjoy.woodharvest,"DeviceName,BuildNumber",Device or other IDs
com.cybermagic.cctvcamerarecorder,"DeviceName,BuildNumber",Device or other IDs
com.cygames.Shadowverse,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.daerisoft.thespikerm,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.dagtirmanma.oyunu,"DeviceName,BuildNumber",Device or other IDs
com.daikincomfort.daikinonehome,"DeviceName,BuildNumber",Device or other IDs
com.dailyhoroscope.free12,"DeviceName,BuildNumber",Device or other IDs
com.dailymoods.diary,"DeviceName,BuildNumber",Device or other IDs
com.dailywire.thedailywire,"DeviceName,AdvertisingID",Device or other IDs
com.dalakgames.pullitdown,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dalcomsoft.ssat,"DeviceName,BuildNumber",Device or other IDs
com.dalcomsoft.ssyg,"DeviceName,BuildNumber",Device or other IDs
com.darkhorse.digital,"DeviceName,BuildNumber",Device or other IDs
com.dayforce.mobile,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.dc.hwsj,"Surname,Name,Email","Personal info,Emails"
com.ddgames.newmusicplayer,"DeviceName,BuildNumber",Device or other IDs
com.decor.life,"Surname,Name,Email","Personal info,Emails"
com.defi.wallet,"DeviceName,BuildNumber",Device or other IDs
com.defianttech.diskdigger,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.delgeo.desygner,"DeviceName,BuildNumber,Surname,Email,Name","Device or other IDs,Personal info,Emails"
com.delightgames.medievalfantasy,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.deliveroo.orderapp,"Latitude,Longitude",Location
com.dephotos.crello,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.deportes,"DeviceName,BuildNumber",Device or other IDs
com.derwinstudio.golforbit,"DeviceName,BuildNumber",Device or other IDs
com.detective.md,"DeviceName,BuildNumber",Device or other IDs
com.devgame.masha.and.bear.pizzeria.games,"DeviceName,BuildNumber",Device or other IDs
com.dg.grand.cargo.helicopter.robot.transformation.games,"DeviceName,BuildNumber",Device or other IDs
com.dg.puzzlebrothers.mahjong.halloween,"DeviceName,BuildNumber",Device or other IDs
com.dg.puzzlebrothers.mahjong.mysterymansion,"DeviceName,BuildNumber",Device or other IDs
com.dg.puzzlebrothers.mahjong.solitaire.holiday.fun,"DeviceName,BuildNumber",Device or other IDs
com.dg.puzzlebrothers.mahjong.world.gardens.butterfly,"DeviceName,BuildNumber",Device or other IDs
com.dg.turbonuke.bingo.quest.summer.garden,"DeviceName,BuildNumber",Device or other IDs
com.dhgate.buyermob,"DeviceName,BuildNumber",Device or other IDs
com.different.toonme,"DeviceName,BuildNumber",Device or other IDs
com.digighost.cropblast,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.digitas.solidstarts,"DeviceName,BuildNumber",Device or other IDs
com.dino.rolling.skyball.balance,"Surname,Name,Email","Personal info,Emails"
com.dinofun.paintbynumber.pixelgame,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.dirtybit.fra,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.disney.emojimatch_goo,"DeviceName,BuildNumber",Device or other IDs
com.disney.frozensaga_goo,"DeviceName,BuildNumber,Google_Services_Framework_ID,Email","Device or other IDs,Emails"
com.diveomedia.little.stories.bedtime.books.kids,"DeviceName,BuildNumber,Google_Services_Framework_ID,MCC+MNC",Device or other IDs
com.dm.scarypiggy.haunted.house.escape.Piggy,"DeviceName,BuildNumber",Device or other IDs
com.dmg.grand.miami.open.world.crime.ganster.paidgames,"BuildNumber,DeviceName",Device or other IDs
com.dmg.grand.superheroes.robot.wrestling.ring.fighting,"DeviceName,BuildNumber",Device or other IDs
com.docreader.readerdocument,"DeviceName,BuildNumber",Device or other IDs
com.doctorondemand.android.patient,"DeviceName,BuildNumber",Device or other IDs
com.documentreader.documentapp.filereader,"DeviceName,BuildNumber",Device or other IDs
com.dollargeneral.android,"DeviceName,BuildNumber",Device or other IDs
com.dominovamos.game,"DeviceName,BuildNumber",Device or other IDs
com.donkeycat.mill,"DeviceName,BuildNumber",Device or other IDs
com.dopuz.klotski.riddle,"DeviceName,BuildNumber",Device or other IDs
com.doublefs.halara,"DeviceName,BuildNumber",Device or other IDs
com.downloadwhatsappstatus.statussaver.videodownloader,"DeviceName,BuildNumber",Device or other IDs
com.dragon.game.earth.house.craft,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dragon.unityproject,"DeviceName,BuildNumber",Device or other IDs
com.dragonflow.android.orbi,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.dream.dale,"Surname,Name,Email","Personal info,Emails"
com.dream_studio.animalringtones,"DeviceName,BuildNumber",Device or other IDs
com.dream_studio.birdsongsringtones,"DeviceName,BuildNumber",Device or other IDs
com.dreamapp.app,"DeviceName,BuildNumber",Device or other IDs
com.dreamstudio.babysleepsounds,"DeviceName,BuildNumber",Device or other IDs
com.dressup.avatar.vlinder.doll.princess,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dressup.avatar.yoyo.doll,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.dressup.doll.vlinder.anime.avatar.maker,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.dressup.doll.vlinder.avatar.maker,"DeviceName,BuildNumber",Device or other IDs
com.dressup.doll.vlinder.avatar.maker.anime,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.dressup.fashion.star.style.anime,"DeviceName,BuildNumber",Device or other IDs
com.drift.burnout.race,"DeviceName,BuildNumber",Device or other IDs
com.driftwood.galaxybowl.free,"DeviceName,BuildNumber",Device or other IDs
com.drilens.wamr,"DeviceName,BuildNumber",Device or other IDs
com.driverlicenseapp,"DeviceName,BuildNumber",Device or other IDs
com.driversnote.driversnote,"DeviceName,BuildNumber",Device or other IDs
com.dropbox.android,"DeviceName,BuildNumber",Device or other IDs
com.dts.freefiremax,"DeviceName,BuildNumber",Device or other IDs
com.dts.freefireth,"DeviceName,BuildNumber",Device or other IDs
com.dubox.drive,"BuildNumber,DeviceName,MCC+MNC",Device or other IDs
com.dxm.nopuzzle,"DeviceName,BuildNumber",Device or other IDs
com.dysugar.jewels.prince,"DeviceName,BuildNumber",Device or other IDs
com.dywx.larkplayer,"DeviceName,BuildNumber",Device or other IDs
com.ea.gp.fifaultimate,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.easilydo.mail,"DeviceName,BuildNumber",Device or other IDs
com.ectosense.nightowl,"DeviceName,BuildNumber",Device or other IDs
com.edgeround.lightingcolors.rgb,"DeviceName,BuildNumber",Device or other IDs
com.edujoy.Baby_puzzles,"DeviceName,BuildNumber",Device or other IDs
com.edujoy.masha.games,BuildNumber,Device or other IDs
com.edujoy.vlad.niki,"DeviceName,BuildNumber",Device or other IDs
com.eedalkhadeer.app469606875290,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.eero.android,"DeviceName,BuildNumber",Device or other IDs
com.eg.grand.theft.gangstar.games3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.eliferun.music,"DeviceName,BuildNumber",Device or other IDs
com.emagroups.fs,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.emenaxworld.liveweather,"DeviceName,BuildNumber",Device or other IDs
com.eqrwiodfk.clashofblocks,"BuildNumber,DeviceName",Device or other IDs
com.eresourcesfl.babylonbee,"DeviceName,BuildNumber",Device or other IDs
com.estmob.android.sendanywhere,"DeviceName,BuildNumber,BSSID,Surname,Name","Device or other IDs,Personal info"
com.EternalStudio.GrassMaster,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.eufylife.smarthome,"DeviceName,MCC+MNC,BuildNumber",Device or other IDs
com.europosit.polygon2d.coloringpuzzle,"DeviceName,BuildNumber",Device or other IDs
com.evendigitals.elmunasek,"DeviceName,BuildNumber",Device or other IDs
com.eventbrite.attendee,"DeviceName,BuildNumber",Device or other IDs
com.evernote,"DeviceName,BuildNumber,Surname,Email,Name","Device or other IDs,Personal info,Emails"
com.everyplate.android,"DeviceName,BuildNumber",Device or other IDs
com.expedia.bookings,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.exposure,"DeviceName,BuildNumber",Device or other IDs
com.expressvpn.vpn,"DeviceName,BuildNumber",Device or other IDs
com.eyewind.paperone,"DeviceName,BuildNumber",Device or other IDs
com.eyu.music.tap.tap2,"DeviceName,BuildNumber",Device or other IDs
com.eyu.piano,"DeviceName,BuildNumber",Device or other IDs
com.eyup.MeowPianoads,"DeviceName,BuildNumber",Device or other IDs
com.faceart.backgrounderaser.futureme,"DeviceName,BuildNumber",Device or other IDs
com.fairy.rainbow.craft.caves.build.block,"DeviceName,BuildNumber",Device or other IDs
com.falcon.p.ace.merge.hugy.wugy.chapter2,"DeviceName,BuildNumber",Device or other IDs
com.famousbluemedia.piano,"DeviceName,BuildNumber",Device or other IDs
com.fantasypros.draftwizard.football,"DeviceName,BuildNumber",Device or other IDs
com.fas.ez.recover.deleted.messages,"DeviceName,BuildNumber",Device or other IDs
com.fast.free.unblock.secure.vpn,"DeviceName,BuildNumber",Device or other IDs
com.fast.free.unblock.thunder.vpn,"DeviceName,BuildNumber",Device or other IDs
com.fazconapps.backup.restore.data,"DeviceName,BuildNumber",Device or other IDs
com.fc.cs.pl.superhero.monster.merge.master,"DeviceName,BuildNumber",Device or other IDs
com.fc.tt.pl.merge.monster.fusion.battle.dragon,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.fidelity.wi.activity,"DeviceName,BuildNumber",Device or other IDs
com.fifthfinger.clients.joann,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.fingersoft.hcr2,"DeviceName,BuildNumber",Device or other IDs
com.fingersoft.hillclimb,"DeviceName,BuildNumber",Device or other IDs
com.fishangler.fishangler,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.fishangler.fishingspots,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.fishbrain.app,"DeviceName,BuildNumber,Latitude,Longitude,Surname,Name,Email","Device or other IDs,Location,Personal info,Emails"
com.fishrulesapp.fishrules2013,"DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
com.fitbit.FitbitMobile,DeviceName,Device or other IDs
com.fitbod.fitbod,"DeviceName,BuildNumber",Device or other IDs
com.fiton.android,"DeviceName,BuildNumber",Device or other IDs
com.fiverr.fiverr,"DeviceName,BuildNumber",Device or other IDs
com.flowhealth.mp_android.patient,DeviceName,Device or other IDs
com.flybirdgames.cookinghot,"BuildNumber,DeviceName",Device or other IDs
com.fnf.friday.music.battle.shooter.beat.musicbattle,"DeviceName,BuildNumber",Device or other IDs
com.fnf.friday.night.funkin.mukbang.battle.rap,"DeviceName,BuildNumber",Device or other IDs
com.fnfstudio.tap3,"DeviceName,BuildNumber",Device or other IDs
com.fontkeyboard.fonts,"DeviceName,BuildNumber",Device or other IDs
com.foodient.whisk,"DeviceName,BuildNumber",Device or other IDs
com.foodtec.marcos,"DeviceName,BuildNumber",Device or other IDs
com.foosegames.brasiltuning2,"DeviceName,BuildNumber",Device or other IDs
com.foreo.foreoapp,"DeviceName,BuildNumber",Device or other IDs
com.forevernine.texaspoker.android,"DeviceName,BuildNumber",Device or other IDs
com.forqan.tech.PrincessColoring,"DeviceName,BuildNumber",Device or other IDs
com.fortunescope,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.fourtechnologies.mynetdiary.ad,"DeviceName,BuildNumber",Device or other IDs
com.fps.shooting.counterattack.commandomissiongames,"DeviceName,BuildNumber",Device or other IDs
com.france24.androidapp,"DeviceName,BuildNumber",Device or other IDs
com.free.gun.shooter.snipershooting,"DeviceName,BuildNumber",Device or other IDs
com.free.puzzlegame.collection.puzzle,"DeviceName,BuildNumber",Device or other IDs
com.free.vpn.super.hotspot.open,"DeviceName,BuildNumber",Device or other IDs
com.free.wallpapers.cool3d.livewallpaper,"DeviceName,BuildNumber",Device or other IDs
com.freemusic.offline.bus,"DeviceName,BuildNumber",Device or other IDs
com.freetarot.reading16,"DeviceName,BuildNumber",Device or other IDs
com.fresha.Fresha,"Latitude,Longitude",Location
com.frontier.selfserve,"DeviceName,BuildNumber",Device or other IDs
com.frs.dog.petsimulator.games,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.ft.news,"DeviceName,BuildNumber",Device or other IDs
com.fundrivegames.boat.racing.stunts,"DeviceName,BuildNumber",Device or other IDs
com.funrock.mma.manager,"DeviceName,BuildNumber",Device or other IDs
com.fusee.MergeMaster,"DeviceName,BuildNumber",Device or other IDs
com.futbolx.ligamx,"DeviceName,BuildNumber",Device or other IDs
com.futureme.fancy.face,"DeviceName,BuildNumber",Device or other IDs
com.fuzzymobilegames.spades,"DeviceName,BuildNumber",Device or other IDs
com.ga.light.bike.flying.stunts,"DeviceName,BuildNumber",Device or other IDs
com.game.android.xpoker,"DeviceName,BuildNumber",Device or other IDs
com.game.bingocrush.android,"DeviceName,BuildNumber",Device or other IDs
com.game.colorbirdsort,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.game.planeblast,"DeviceName,BuildNumber",Device or other IDs
com.game.space.shooter2,"BuildNumber,DeviceName",Device or other IDs
com.gameduell.gin.rummy.card.game,"DeviceName,BuildNumber",Device or other IDs
com.gameinformer.tablet,"DeviceName,BuildNumber",Device or other IDs
com.gamelord3d.princess.coloringgame,"DeviceName,BuildNumber",Device or other IDs
com.gamepass,"DeviceName,BuildNumber",Device or other IDs
com.games.commando.missions.combat.fury,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.games2win.drivingacademy,"DeviceName,BuildNumber",Device or other IDs
com.games2win.superschooldriver,"DeviceName,BuildNumber",Device or other IDs
com.gamesforgirlsfree.collegegirlsteam,"DeviceName,BuildNumber",Device or other IDs
com.gamesorbit.airplane.flight.simulator,"DeviceName,BuildNumber",Device or other IDs
com.gamesorbit.army.truck.driver,"DeviceName,BuildNumber",Device or other IDs
com.gamevilusa.mlbpilive.android.google.global.normal,"DeviceName,BuildNumber",Device or other IDs
com.gaminho.idlefivebasketball,"DeviceName,BuildNumber",Device or other IDs
com.gamma.find.diff,"DeviceName,BuildNumber",Device or other IDs
com.gamma.scan,"DeviceName,BuildNumber",Device or other IDs
com.gamovation.quickcheckers,Email,Emails
com.garbek.listwizard,"DeviceName,BuildNumber",Device or other IDs
com.gardenaffairs.affairsgp,"DeviceName,BuildNumber",Device or other IDs
com.garmin.android.apps.connectmobile,"DeviceName,BuildNumber",Device or other IDs
com.gb.spider.stickman.ropehero.grandcitycrime,"DeviceName,BuildNumber",Device or other IDs
com.gdv.fourcolors,"DeviceName,BuildNumber",Device or other IDs
com.ge.cbyge,"DeviceName,BuildNumber",Device or other IDs
com.gen.bettermeditation,"DeviceName,BuildNumber",Device or other IDs
com.genify.fall.io,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.geozilla.family,"Latitude,Longitude",Location
com.getcubo.app,"DeviceName,BuildNumber",Device or other IDs
com.getepic.Epic,"DeviceName,BuildNumber",Device or other IDs
com.getpaired.app,Email,Emails
com.gf.autotaxi.passengerdriving.rickshawdriver,"DeviceName,BuildNumber",Device or other IDs
com.gf.car.wash.service.station.gas.station.garage,"DeviceName,BuildNumber",Device or other IDs
com.ghimchoe.wildanimal.huntingadventure.deershooting,"Surname,Name,Email","Personal info,Emails"
com.gimica.solitaireverse,"DeviceName,BuildNumber",Device or other IDs
com.givvy2048,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.glapp.solitaire,"Surname,Name,Email","Personal info,Emails"
com.glassdoor.app,"DeviceName,BuildNumber",Device or other IDs
com.glow.android.baby,"DeviceName,BuildNumber",Device or other IDs
com.glow.android.nurture,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.gokids.bphone1,"DeviceName,BuildNumber",Device or other IDs
com.gokids.livenumbers,"DeviceName,BuildNumber",Device or other IDs
com.gokids.tablet,"DeviceName,BuildNumber",Device or other IDs
com.gokids.tbdoll,"DeviceName,BuildNumber",Device or other IDs
com.gokids.transport2,"DeviceName,BuildNumber",Device or other IDs
com.gokids.transportbuilding,"DeviceName,BuildNumber",Device or other IDs
com.golflogix.ui,"DeviceName,BuildNumber",Device or other IDs
com.gonoodle.gonoodle,DeviceName,Device or other IDs
com.google.android.apps.messaging,"DeviceName,BuildNumber",Device or other IDs
com.google.android.apps.youtube.music,"DeviceName,BuildNumber",Device or other IDs
com.googleplay.free.bingo.holiday,"DeviceName,BuildNumber",Device or other IDs
com.gotv.nflgamecenter.us.lite,"Latitude,Longitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.govee.home,DeviceName,Device or other IDs
com.grability.rappi,"DeviceName,Latitude,Longitude,BuildNumber","Device or other IDs,Location"
com.grabtaxi.passenger,"DeviceName,BuildNumber",Device or other IDs
com.greenbuttongames.idlebutton,"DeviceName,BuildNumber",Device or other IDs
com.gregacucnik.fishingpoints,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.grillgames.guitarrockhero,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.groundspeak.geocaching.intro,"Email,Latitude,Longitude","Emails,Location"
com.gs.real.gangster.vegas.war.games,"DeviceName,BuildNumber",Device or other IDs
com.gstarmc.android,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.guardian,"DeviceName,BuildNumber",Device or other IDs
com.guidebook.animematsuri.android,"DeviceName,BuildNumber",Device or other IDs
com.haegin.homerunclash,"DeviceName,BuildNumber",Device or other IDs
com.haffprice.android,"DeviceName,BuildNumber",Device or other IDs
com.halcyon.playbook,"DeviceName,BuildNumber",Device or other IDs
com.hangxun.sudoku,"DeviceName,BuildNumber",Device or other IDs
com.happytools.learning.kids.games,"DeviceName,BuildNumber",Device or other IDs
com.harpeon.lens,"DeviceName,BuildNumber",Device or other IDs
com.hatchbaby.rest,"DeviceName,BuildNumber",Device or other IDs
com.hcsc.android.providerfinderil,"DeviceName,BuildNumber",Device or other IDs
com.hcsc.android.providerfindertx,"DeviceName,BuildNumber",Device or other IDs
com.hd.flying.squirrel.simulator,BuildNumber,Device or other IDs
com.hdw.blackwallpapers,"DeviceName,BuildNumber",Device or other IDs
com.headway.books,"DeviceName,BuildNumber",Device or other IDs
com.healthtap.userhtexpress,"DeviceName,Latitude,Longitude,BuildNumber","Device or other IDs,Location"
com.hg.cupcakebaking.cakemaker.bakinggames.icecreamcake,"DeviceName,BuildNumber",Device or other IDs
com.higgs.tilemaster3d,"DeviceName,BuildNumber",Device or other IDs
com.hioscar.member,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.hiplay.solitaire.Fishland.free,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.hiyaludo.android,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.hmg.redcarpet.modeldressup.fashiongames,"DeviceName,BuildNumber",Device or other IDs
com.hoesd.toetins,"DeviceName,BuildNumber",Device or other IDs
com.hoj.kids.art.board.drawing.games,"DeviceName,BuildNumber",Device or other IDs
com.hole19golf.hole19.beta,"DeviceName,BuildNumber",Device or other IDs
com.homeiq,"DeviceName,BuildNumber",Device or other IDs
com.homesnap,"Latitude,Longitude",Location
com.homesnap.citysnap,"Latitude,Longitude",Location
com.honbow.letsfit,"DeviceName,BuildNumber",Device or other IDs
com.honeywell.android.lyric,"DeviceName,BuildNumber",Device or other IDs
com.horoscopestars.zodiak.astroligy,"DeviceName,BuildNumber",Device or other IDs
com.horus.beach.head,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.house.robo.maxi.craft.game,"DeviceName,BuildNumber",Device or other IDs
com.houserion,"DeviceName,BuildNumber",Device or other IDs
com.hp.pregnancy.lite,"Surname,Name,Email","Personal info,Emails"
com.hp.printercontrol,"DeviceName,BuildNumber",Device or other IDs
com.hrd.iam,"DeviceName,BuildNumber",Device or other IDs
com.hrd.motivation,"DeviceName,BuildNumber",Device or other IDs
com.hualai,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.huami.watch.hmwatchmanager,"DeviceName,BuildNumber",Device or other IDs
com.hubzu.android,"DeviceName,BuildNumber",Device or other IDs
com.hudl.hudroid,Email,Emails
com.huggy.huggygame.stretch,"DeviceName,BuildNumber",Device or other IDs
com.hulahoop.android,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.human.ragdollshooter,"Surname,Name,Email","Personal info,Emails"
com.humblelogicgames.tilematch,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.hundred_doors_game.escape_from_prison,"Surname,Name,Email","Personal info,Emails"
com.hungrypanda.waimai,"Latitude,Longitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.huntstand.core,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.hybeim.intheseom,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.hyilmaz.rummy.gin,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.hyilmaz.spades,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.hyper.freekick,"DeviceName,BuildNumber",Device or other IDs
com.hypercat.craftmatch,"DeviceName,BuildNumber",Device or other IDs
com.hypercat.fnf,"DeviceName,BuildNumber",Device or other IDs
com.hypercat.fnf2,"DeviceName,BuildNumber",Device or other IDs
com.hypercat.fnfpibby,"DeviceName,BuildNumber",Device or other IDs
com.hypercat.fnfwaifu,"DeviceName,BuildNumber,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Emails"
com.hyperdivestudio.papersgradeplease,"Surname,Name,Email","Personal info,Emails"
com.hyperfutura.clumsyknight,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.hyperhoop.pocketmonsters,Email,Emails
com.hyperkani.stuntcarextreme,"DeviceName,BuildNumber",Device or other IDs
com.hypermonkgames.CountandBounce,"DeviceName,BuildNumber",Device or other IDs
com.icandesignapp.all,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.icandesignapp.kitchen,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.icedblueberry.shoppinglisteasy,"Surname,Name,Email","Personal info,Emails"
com.iceors.colorbook.release,"DeviceName,BuildNumber",Device or other IDs
com.icon.changer.theme.changer.pack,"DeviceName,BuildNumber",Device or other IDs
com.iconology.comics,"DeviceName,BuildNumber",Device or other IDs
com.ideashower.readitlater.pro,"DeviceName,BuildNumber",Device or other IDs
com.idmedia.android.newsportal,"DeviceName,BuildNumber",Device or other IDs
com.idntimes.idntimes,"DeviceName,BuildNumber",Device or other IDs
com.idz.snakes.and.ladders.dice.board.games,"MCC+MNC,DeviceName,BuildNumber",Device or other IDs
com.ihd.waterrace,"DeviceName,BuildNumber",Device or other IDs
com.imbagame.shootingpool,"DeviceName,BuildNumber",Device or other IDs
com.immediasemi.android.blink,"DeviceName,BuildNumber",Device or other IDs
com.improvethenews.projecta,"DeviceName,BuildNumber",Device or other IDs
com.incyteltech.mencherz,"DeviceName,BuildNumber",Device or other IDs
com.indopak.ludo.online,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.inglesdivino.addmusictovoice,"DeviceName,BuildNumber",Device or other IDs
